0.0011492588541407263,1.2028010388892354e-07,4.3734670881561605e-13,3.4949669965642693e-12,1.8960663591548226e-24,3.742847244852476e-16,3.882704710029235e-24
0.001043346178861052,9.791868267370858e-08,3.519954475530847e-13,2.8717054707484834e-12,2.56930835276458e-24,7.770199655081782e-16,1.3170557764925807e-24
0.0009528668330146638,8.534721301133662e-08,1.8140193377073923e-13,1.2162502298022182e-12,4.870087490662972e-25,2.574248939614235e-16,2.9865171060551784e-25
0.0010142937524499375,9.72834156657994e-08,7.236343364877088e-13,4.579987690923442e-12,6.098429030398396e-24,8.536055839961472e-16,5.685906887254015e-24
0.0009911675754398937,8.966471020222529e-08,1.680541484132968e-12,7.837041927704128e-12,1.9297290463726713e-23,1.8776935010329417e-15,2.0893417783216086e-23
0.0010622739356643007,1.040845833196802e-07,2.2035187945860628e-13,1.9691060957782205e-12,1.2937739209191537e-24,6.334809935244058e-16,-9.235306507496009e-26
0.0010039228712814725,9.430835711229032e-08,1.0024115638659354e-12,5.66450982823802e-12,8.331853750719207e-24,8.481559387841988e-16,1.0619500652611916e-23
0.0010600990606656137,1.017490270950006e-07,4.138636727573401e-13,3.1359056295908532e-12,3.50465063833214e-24,9.926290501327056e-16,6.929882138222638e-25
0.0010962372419618294,1.1187390155497752e-07,8.19948118268824e-15,1.7760689784399934e-13,6.271109816499387e-27,4.276601792864688e-17,2.5710938076738925e-27
0.001026131895937235,9.851195112137804e-08,5.552230164293554e-13,3.1028065028705895e-12,2.3697503951784177e-24,4.848199034455966e-16,3.312083414513171e-24
0.000965004540238763,8.641247974226057e-08,2.346112130849876e-13,1.4749455554291339e-12,6.706690246709474e-25,2.6457206529006997e-16,5.504526072584276e-25
0.0009988919776756742,1.0375005688686229e-07,2.5375892471950494e-12,8.569704713785632e-12,-1.4234097777642765e-24,-7.328680220070652e-16,3.9937768110232786e-23
0.0011476796598492993,1.3907605664542734e-07,4.9956652044987614e-12,1.6416187838712828e-11,1.329758063050373e-22,5.589005996655526e-15,6.647067340503327e-23
0.0010318745926156479,9.226740903408355e-08,9.717480068386752e-13,8.789653962848971e-12,2.4837689161373137e-23,2.4804138239909196e-15,6.555556016927074e-24
0.0009636710056341629,8.677010336880687e-08,2.5932180594734977e-13,1.0330548548918846e-12,5.002057060394349e-25,2.885172842614014e-16,1.8892056699499578e-25
0.0009344332637873471,8.204419415476502e-08,1.1477777179711014e-13,7.44627405937377e-13,2.0726912377946727e-25,1.9642199693587795e-16,-6.654483505434725e-26
0.0010496240621004275,1.1722123001038703e-07,1.4696543101830778e-12,3.4029505768164673e-12,5.600782077377072e-24,9.461135996272266e-16,5.152188615079498e-24
0.0008625534768363307,7.231504140521913e-08,1.7835060929001092e-13,5.631498471756806e-13,3.218057127142561e-26,1.0941800709681552e-16,1.7554808384836187e-25
0.0010634830574361308,1.055121379956015e-07,2.8410193859949103e-13,1.9393790306428896e-12,-5.192030216992332e-26,-1.508718845353981e-16,1.4386279440806971e-24
0.0009712414490363336,8.90270005988713e-08,3.1075023940046124e-13,2.0664068345278093e-12,1.3732061676773228e-24,4.628698911279397e-16,-9.253384350371788e-25
0.0008863942220244904,7.080235546503263e-08,4.334194099441619e-13,3.542001990141739e-12,4.24301553797274e-24,8.938302298963018e-16,-1.1210493188453958e-24
0.0009532610736617381,8.802914554390587e-08,2.5383497654789684e-13,1.1641833142778247e-12,4.196905437140986e-26,-5.88129281263807e-17,6.314670522389152e-25
0.0009475281053761204,8.980095176490666e-08,8.790468972190543e-13,2.6571116941041255e-12,-2.343691680026787e-24,-5.688292954386436e-16,3.316308177792957e-24
0.0011418056791089339,1.1551396296996737e-07,7.268098194252725e-13,6.851726912852169e-12,1.3199421538729224e-23,1.8847847750948232e-15,-7.717679335040218e-24
0.0010597713355174345,1.0496147264097585e-07,9.786028942110322e-14,3.7115706892359956e-13,-6.190838980487222e-26,-1.1604047761638688e-16,-3.4218680629764673e-26
0.0010949757228326381,1.0931968794531641e-07,6.789533324907141e-13,4.650654041442991e-12,4.741038654069596e-25,-3.7340594813993197e-17,8.250402601149426e-24
0.0008722936534641607,7.4455513004396e-08,2.561820745758922e-13,1.1142616516981609e-12,-2.4697552436267312e-26,-6.492541827250815e-17,-5.948138860145974e-25
0.0010464044249606694,9.949848852716221e-08,6.649875914330182e-13,4.461087025805119e-12,6.0245916789592215e-24,9.816450708965873e-16,4.768945130510282e-24
